"","lang","word","sentiment","value"
"1002","english","guarantee","positive",1
"1003","english","guard","positive",1
"1004","english","guardian","positive",1
"1005","english","guardianship","positive",1
"1006","english","gubernatorial","positive",1
"1007","english","guidance","positive",1
"1008","english","guide","positive",1
"1009","english","guidebook","positive",1
"1010","english","guru","positive",1
"1011","english","guts","positive",1
"1012","english","gymnast","positive",1
"1013","english","habitat","positive",1
"1014","english","hail","positive",1
"1015","english","hale","positive",1
"1016","english","handy","positive",1
"1017","english","happily","positive",1
"1018","english","happiness","positive",1
"1019","english","happy","positive",1
"1020","english","hardy","positive",1
"1021","english","harmoniously","positive",1
"1022","english","harmony","positive",1
"1023","english","harvest","positive",1
"1024","english","haven","positive",1
"1025","english","headway","positive",1
"1026","english","heal","positive",1
"1027","english","healing","positive",1
"1028","english","healthful","positive",1
"1029","english","healthy","positive",1
"1030","english","heartfelt","positive",1
"1031","english","hearth","positive",1
"1032","english","heartily","positive",1
"1033","english","heavenly","positive",1
"1034","english","heavens","positive",1
"1035","english","hedonism","positive",1
"1036","english","heft","positive",1
"1037","english","helmet","positive",1
"1038","english","helper","positive",1
"1039","english","helpful","positive",1
"1040","english","herbal","positive",1
"1041","english","hero","positive",1
"1042","english","heroic","positive",1
"1043","english","heroics","positive",1
"1044","english","heroine","positive",1
"1045","english","heroism","positive",1
"1046","english","heyday","positive",1
"1047","english","highest","positive",1
"1048","english","hilarious","positive",1
"1049","english","hilarity","positive",1
"1050","english","hire","positive",1
"1051","english","hobby","positive",1
"1052","english","holiday","positive",1
"1053","english","holiness","positive",1
"1054","english","holy","positive",1
"1055","english","homage","positive",1
"1056","english","homology","positive",1
"1057","english","honest","positive",1
"1058","english","honesty","positive",1
"1059","english","honey","positive",1
"1060","english","honeymoon","positive",1
"1061","english","honor","positive",1
"1062","english","honorable","positive",1
"1063","english","hope","positive",1
"1064","english","hopeful","positive",1
"1065","english","horizon","positive",1
"1066","english","hospitality","positive",1
"1067","english","household","positive",1
"1068","english","housekeeping","positive",1
"1069","english","hug","positive",1
"1070","english","humane","positive",1
"1071","english","humanitarian","positive",1
"1072","english","humanity","positive",1
"1073","english","humble","positive",1
"1074","english","humbled","positive",1
"1075","english","humbly","positive",1
"1076","english","humility","positive",1
"1077","english","humorist","positive",1
"1078","english","humorous","positive",1
"1079","english","hurrah","positive",1
"1080","english","husbandry","positive",1
"1081","english","hush","positive",1
"1082","english","hut","positive",1
"1083","english","hygienic","positive",1
"1084","english","hymn","positive",1
"1085","english","idealism","positive",1
"1086","english","idol","positive",1
"1087","english","illuminate","positive",1
"1088","english","illumination","positive",1
"1089","english","illustrate","positive",1
"1090","english","illustrious","positive",1
"1091","english","imaginative","positive",1
"1092","english","immaculate","positive",1
"1093","english","immediately","positive",1
"1094","english","immense","positive",1
"1095","english","immerse","positive",1
"1096","english","immortal","positive",1
"1097","english","immovable","positive",1
"1098","english","impart","positive",1
"1099","english","impartial","positive",1
"1100","english","impartiality","positive",1
